ANTsNeighborhoodCorrelation,Correlation,MeanSquares,MattesMutualInformation,Demons,JointHistogramMutualInformation,Subject,method,init,dofs
-0.9161926507949828,-0.7254360914230347,14532511.0,-0.7636311054229736,13481075.0,-0.9161926507949828,sub-094S6485,vvregister,rr,6dof
-0.6345230937004089,-0.4289692640304565,14532511.0,-0.3364497125148773,15063708.0,-0.6345230937004089,sub-094S6485,vvregister,spm,6dof
-0.914328157901764,-0.7262921333312988,14532511.0,-0.7618039846420288,13481075.0,-0.914328157901764,sub-094S6485,vvregister,rr,9dof
-0.6757609248161316,-0.5245794653892517,14532511.0,-0.4681715965270996,13481075.0,-0.6757609248161316,sub-094S6485,vvregister,fsl,6dof
-0.6548432111740112,-0.4208765923976898,14532511.0,-0.3361492455005646,24116944.0,-0.6548432111740112,sub-094S6485,vvregister,spm,12dof
-0.6445498466491699,-0.418912798166275,14532511.0,-0.3330278992652893,13481075.0,-0.6445498466491699,sub-094S6485,vvregister,spm,9dof
-0.9162049889564514,-0.7254354953765869,14532511.0,-0.763634979724884,13481075.0,-0.9162049889564514,sub-094S6485,vvregister,coreg,6dof
-1.0694066286087036,-0.374819815158844,14532512.0,-0.3007288575172424,13481076.0,-1.0694066286087036,sub-094S6485,vvregister,fsl,9dof
-0.9136324524879456,-0.7258763909339905,14532511.0,-0.7615274786949158,13481075.0,-0.9136324524879456,sub-094S6485,vvregister,rr,12dof
-1.6719518899917605,-0.251077651977539,14532512.0,-0.188967615365982,24116946.0,-1.6719518899917605,sub-094S6485,vvregister,coreg,12dof
-1.7361735105514526,-0.2333136349916458,14532513.0,-0.173727735877037,13480688.0,-1.7361735105514526,sub-094S6485,vvregister,coreg,9dof
-0.9485185146331788,-0.3983801305294037,14532512.0,-0.3168382346630096,24116944.0,-0.9485185146331788,sub-094S6485,vvregister,fsl,12dof
-3.4471685886383057,-0.3824487030506134,7080077.5,-0.3030771613121032,6650268.0,-3.4471685886383057,sub-035S6488,bbregister,spm,6dof
-3.509856700897217,-0.3086360692977905,8688769.0,-0.2295285314321518,19420050.0,-3.509856700897217,sub-035S6488,bbregister,fsl,9dof
-3.410252809524536,-0.7282148599624634,4186063.25,-0.7487460970878601,10515255.0,-3.410252809524536,sub-035S6488,bbregister,coreg,6dof
-2.9493603706359863,-0.594088077545166,5227500.0,-0.5719870924949646,10755306.0,-2.9493603706359863,sub-035S6488,bbregister,rr,9dof
-3.034776449203491,-0.72878497838974,4135559.75,-0.7706595063209534,4866161.5,-3.034776449203491,sub-035S6488,bbregister,rr,6dof
-2.882735252380371,-0.3881167471408844,5901094.0,-0.3374649584293365,18567150.0,-2.882735252380371,sub-035S6488,bbregister,fsl,6dof
-3.6247591972351074,-0.1849305033683776,10417679.0,-0.1580630242824554,24083828.0,-3.6247591972351074,sub-035S6488,bbregister,spm,9dof
-2.96451473236084,-0.5827292203903198,5324248.0,-0.555218517780304,10741867.0,-2.96451473236084,sub-035S6488,bbregister,rr,12dof
-3.977323532104492,-0.1855970174074173,10411127.0,-0.1574750542640686,24090078.0,-3.977323532104492,sub-035S6488,bbregister,spm,12dof
-3.2526755332946777,-0.2826043665409088,9474398.0,-0.2169615179300308,18364062.0,-3.2526755332946777,sub-035S6488,bbregister,coreg,12dof
-2.96269965171814,-0.3623148798942566,8688741.0,-0.2793482542037964,15363824.0,-2.96269965171814,sub-035S6488,bbregister,coreg,9dof
-3.374643325805664,-0.3125216066837311,8671954.0,-0.2334534674882888,19394986.0,-3.374643325805664,sub-035S6488,bbregister,fsl,12dof
-3.047581911087036,-0.7416167259216309,4131994.75,-0.7863951325416565,10927726.0,-3.047581911087036,sub-035S6488,mri-coreg,NA,9dof
-3.088503837585449,-0.7350364327430725,4126207.75,-0.779831051826477,10994407.0,-3.088503837585449,sub-035S6488,mri-coreg,NA,6dof
-3.400306224822998,-0.7418428063392639,4126102.5,-0.7806087732315063,10657997.0,-3.400306224822998,sub-035S6488,mri-coreg,NA,12dof
-3.6019058227539062,-0.7355307340621948,4118328.5,-0.7703046202659607,10746150.0,-3.6019058227539062,sub-035S6488,vvregister,rr,6dof
-3.448930501937866,-0.4014331400394439,6848146.5,-0.3212708532810211,13745541.0,-3.448930501937866,sub-035S6488,vvregister,spm,6dof
-3.2098071575164795,-0.7383967638015747,4211087.0,-0.7628478407859802,11028736.0,-3.2098071575164795,sub-035S6488,vvregister,rr,9dof
-2.829355478286743,-0.4092568755149841,5732439.5,-0.3737852871417999,10433814.0,-2.829355478286743,sub-035S6488,vvregister,fsl,6dof
-3.2892160415649414,-0.4071563482284546,7174964.0,-0.3279878795146942,13773357.0,-3.2892160415649414,sub-035S6488,vvregister,spm,12dof
-3.585803985595703,-0.3925206363201141,7349309.0,-0.3161186873912811,6981033.5,-3.585803985595703,sub-035S6488,vvregister,spm,9dof
-3.3036704063415527,-0.7340465784072876,4123660.0,-0.7719014883041382,10612609.0,-3.3036704063415527,sub-035S6488,vvregister,coreg,6dof
-2.8439340591430664,-0.4090389013290405,5719141.0,-0.3735192716121673,10393818.0,-2.8439340591430664,sub-035S6488,vvregister,fsl,9dof
-3.313767433166504,-0.7388201951980591,4214097.0,-0.7613098621368408,11055223.0,-3.313767433166504,sub-035S6488,vvregister,rr,12dof
-3.1615898609161377,-0.3741674423217773,8954638.0,-0.2797186076641083,20510838.0,-3.1615898609161377,sub-035S6488,vvregister,coreg,12dof
-2.7089474201202397,-0.2354420274496078,8638675.0,-0.1890532672405243,24041326.0,-2.7089474201202397,sub-035S6488,vvregister,coreg,9dof
-3.0531747341156006,-0.1870029419660568,8367419.0,-0.1306963264942169,20300984.0,-3.0531747341156006,sub-035S6488,vvregister,fsl,12dof
-3.2785000801086426,-0.5206460952758789,7116125.5,-0.4536274671554565,6507827.0,-3.2785000801086426,sub-011S6465,bbregister,spm,6dof
-3.6067261695861816,-0.7607864737510681,6386687.5,-0.7287434935569763,15364952.0,-3.6067261695861816,sub-011S6465,bbregister,fsl,9dof
-3.570807933807373,-0.7643380165100098,6212111.0,-0.7614715695381165,15149328.0,-3.570807933807373,sub-011S6465,bbregister,coreg,6dof
-3.6117262840271,-0.7609525322914124,6385208.5,-0.7291550636291504,15364028.0,-3.6117262840271,sub-011S6465,bbregister,rr,9dof
-3.570664882659912,-0.7643440365791321,6212114.0,-0.7614838480949402,8030876.0,-3.570664882659912,sub-011S6465,bbregister,rr,6dof
-3.568898916244507,-0.7643360495567322,6212065.5,-0.7615006566047668,15148208.0,-3.568898916244507,sub-011S6465,bbregister,fsl,6dof
-3.5445659160614014,-0.5349799394607544,7625400.5,-0.4532466828823089,14605054.0,-3.5445659160614014,sub-011S6465,bbregister,spm,9dof
-3.561945915222168,-0.7494509816169739,6475770.5,-0.7038487792015076,15495796.0,-3.561945915222168,sub-011S6465,bbregister,rr,12dof
-3.576687812805176,-0.5665377378463745,7543033.5,-0.4786289036273956,14468968.0,-3.576687812805176,sub-011S6465,bbregister,spm,12dof
-3.826228857040405,-0.7574358582496643,6423839.0,-0.715174674987793,15456357.0,-3.826228857040405,sub-011S6465,bbregister,coreg,12dof
-3.554882764816284,-0.7610418200492859,6387710.5,-0.7294747233390808,15351474.0,-3.554882764816284,sub-011S6465,bbregister,coreg,9dof
-3.5741920471191406,-0.7523413896560669,6455769.5,-0.7086805105209351,15500794.0,-3.5741920471191406,sub-011S6465,bbregister,fsl,12dof
-3.64035701751709,-0.7703781723976135,6254303.5,-0.7631334662437439,15586964.0,-3.64035701751709,sub-011S6465,mri-coreg,NA,9dof
-3.4686264991760254,-0.7659519910812378,6227695.0,-0.7644194960594177,15748462.0,-3.4686264991760254,sub-011S6465,mri-coreg,NA,6dof
-3.501380681991577,-0.7726482152938843,6242055.5,-0.7694008350372314,8115038.0,-3.501380681991577,sub-011S6465,mri-coreg,NA,12dof
-3.3890013694763184,-0.7628146409988403,6212775.0,-0.761482298374176,15038759.0,-3.3890013694763184,sub-011S6465,vvregister,rr,6dof
-3.472923517227173,-0.6017589569091797,6757059.5,-0.5461885929107666,14200397.0,-3.472923517227173,sub-011S6465,vvregister,spm,6dof
-3.3892226219177246,-0.7653959393501282,6224957.0,-0.7615870237350464,15085496.0,-3.3892226219177246,sub-011S6465,vvregister,rr,9dof
-3.3943562507629395,-0.7629847526550293,6212344.0,-0.7617544531822205,15045342.0,-3.3943562507629395,sub-011S6465,vvregister,fsl,6dof
-3.321006774902344,-0.6095976233482361,6688410.5,-0.5554287433624268,12624067.0,-3.321006774902344,sub-011S6465,vvregister,spm,12dof
-3.426438808441162,-0.603521466255188,6705419.5,-0.547825038433075,12725777.0,-3.426438808441162,sub-011S6465,vvregister,spm,9dof
-3.3503384590148926,-0.7614642381668091,6214292.5,-0.7591128349304199,8046113.5,-3.3503384590148926,sub-011S6465,vvregister,coreg,6dof
-3.3973371982574463,-0.7654886841773987,6224791.0,-0.7614564895629883,15092211.0,-3.3973371982574463,sub-011S6465,vvregister,fsl,9dof
-3.3631832599639893,-0.7647787928581238,6220000.0,-0.7618746757507324,15084802.0,-3.3631832599639893,sub-011S6465,vvregister,rr,12dof
-3.525693655014038,-0.7685120701789856,6213232.5,-0.7651444673538208,15170355.0,-3.525693655014038,sub-011S6465,vvregister,coreg,12dof
-3.3812923431396484,-0.7645950317382812,6222436.0,-0.7607812881469727,15022094.0,-3.3812923431396484,sub-011S6465,vvregister,coreg,9dof
-3.440814733505249,-0.7650652527809143,6208271.0,-0.7628093361854553,15052720.0,-3.440814733505249,sub-011S6465,vvregister,fsl,12dof
-3.824272871017456,-0.5476570725440979,4542478.5,-0.4605728089809418,12389669.0,-3.824272871017456,sub-035S6551,bbregister,spm,6dof
-3.519357681274414,-0.2939206063747406,9002216.0,-0.2090462744235992,24116946.0,-3.519357681274414,sub-035S6551,bbregister,fsl,9dof
-3.472498655319214,-0.6978504657745361,3186913.25,-0.7349777221679688,10618269.0,-3.472498655319214,sub-035S6551,bbregister,coreg,6dof
-3.08735728263855,-0.666083037853241,3640597.25,-0.6569392681121826,10974900.0,-3.08735728263855,sub-035S6551,bbregister,rr,9dof
-3.4721195697784424,-0.6978493928909302,3186921.75,-0.73499596118927,10618347.0,-3.4721195697784424,sub-035S6551,bbregister,rr,6dof
-2.910057544708252,-0.4297340214252472,4883724.0,-0.376745194196701,14225030.0,-2.910057544708252,sub-035S6551,bbregister,fsl,6dof
-3.490067958831787,-0.1873466521501541,10106140.0,-0.1544815599918365,16020600.0,-3.490067958831787,sub-035S6551,bbregister,spm,9dof
-3.1513593196868896,-0.6671506762504578,3625220.0,-0.6584299802780151,10937547.0,-3.1513593196868896,sub-035S6551,bbregister,rr,12dof
-3.515324354171753,-0.1957036852836609,9855228.0,-0.1618521213531494,14073329.0,-3.515324354171753,sub-035S6551,bbregister,spm,12dof
-3.277154922485352,-0.3625821471214294,8319105.0,-0.2664563655853271,19398598.0,-3.277154922485352,sub-035S6551,bbregister,coreg,12dof
-3.209496021270752,-0.2111027687788009,10425914.0,-0.1549889892339706,24105524.0,-3.209496021270752,sub-035S6551,bbregister,coreg,9dof
-3.42897629737854,-0.2844196557998657,9191658.0,-0.2029343694448471,24116946.0,-3.42897629737854,sub-035S6551,bbregister,fsl,12dof
-2.9816107749938965,-0.6990934610366821,3131959.0,-0.757917046546936,10448539.0,-2.9816107749938965,sub-035S6551,mri-coreg,NA,9dof
-2.9046216011047363,-0.6959558725357056,3178189.0,-0.7535141110420227,10625953.0,-2.9046216011047363,sub-035S6551,mri-coreg,NA,6dof
-2.9649529457092285,-0.6985113024711609,3133152.25,-0.7583931088447571,3822539.75,-2.9649529457092285,sub-035S6551,mri-coreg,NA,12dof
-3.382214307785034,-0.699144721031189,3178466.5,-0.7396148443222046,10615438.0,-3.382214307785034,sub-035S6551,vvregister,rr,6dof
-3.2780542373657227,-0.5550521016120911,4336629.0,-0.4798732101917267,10977541.0,-3.2780542373657227,sub-035S6551,vvregister,spm,6dof
-3.2002711296081543,-0.7014265060424805,3151338.75,-0.7471256852149963,10531863.0,-3.2002711296081543,sub-035S6551,vvregister,rr,9dof
-2.884928703308105,-0.4263252317905426,4889132.0,-0.3795677721500397,11386709.0,-2.884928703308105,sub-035S6551,vvregister,fsl,6dof
-3.135080575942993,-0.5378457903862,4566105.0,-0.4649438261985779,11031379.0,-3.135080575942993,sub-035S6551,vvregister,spm,12dof
-3.300830602645874,-0.545707643032074,4483080.5,-0.4722730815410614,11027300.0,-3.300830602645874,sub-035S6551,vvregister,spm,9dof
-3.383175611495972,-0.6991334557533264,3178511.25,-0.7395836710929871,10615635.0,-3.383175611495972,sub-035S6551,vvregister,coreg,6dof
-3.158003091812134,-0.3206740319728851,8849011.0,-0.2382403761148452,24116942.0,-3.158003091812134,sub-035S6551,vvregister,fsl,9dof
-3.294179677963257,-0.7017055749893188,3150473.75,-0.7455995678901672,10486805.0,-3.294179677963257,sub-035S6551,vvregister,rr,12dof
-3.8302698135375977,-0.373033195734024,8173686.0,-0.270861268043518,21800962.0,-3.8302698135375977,sub-035S6551,vvregister,coreg,12dof
-3.688394784927368,-0.3874622285366058,7673013.5,-0.2883538901805877,14013786.0,-3.688394784927368,sub-035S6551,vvregister,coreg,9dof
-3.610671997070313,-0.3341098725795746,8751869.0,-0.2453837096691131,15046861.0,-3.610671997070313,sub-035S6551,vvregister,fsl,12dof
-2.519589900970459,-0.7286981344223022,5674264.5,-0.7051863074302673,11941665.0,-2.519589900970459,sub-098S6343,bbregister,spm,6dof
-3.28057861328125,-0.3034980893135071,9570348.0,-0.225482165813446,15209616.0,-3.28057861328125,sub-098S6343,bbregister,fsl,9dof
-2.513139486312866,-0.728679358959198,5674307.5,-0.7052119970321655,6503831.5,-2.513139486312866,sub-098S6343,bbregister,coreg,6dof
-3.051600217819214,-0.7410312294960022,5821745.0,-0.7041136026382446,6915969.0,-3.051600217819214,sub-098S6343,bbregister,rr,9dof
-2.522622346878052,-0.7286786437034607,5674306.0,-0.705151379108429,6501969.0,-2.522622346878052,sub-098S6343,bbregister,rr,6dof
-3.0595881938934326,-0.5327260494232178,6501644.0,-0.4600155651569366,6801492.5,-3.0595881938934326,sub-098S6343,bbregister,fsl,6dof
-3.0432138442993164,-0.7406968474388123,5827538.0,-0.7032991647720337,12802168.0,-3.0432138442993164,sub-098S6343,bbregister,spm,9dof
-2.7913546562194824,-0.7409459948539734,5810787.0,-0.7066224217414856,6849811.5,-2.7913546562194824,sub-098S6343,bbregister,rr,12dof
-2.7008798122406006,-0.7419978976249695,5801285.0,-0.7089449167251587,12669636.0,-2.7008798122406006,sub-098S6343,bbregister,spm,12dof
,,,,,,sub-098S6343,bbregister,coreg,12dof
-3.721470832824707,-0.2798740863800049,11187365.0,-0.1946353465318679,13994028.0,-3.721470832824707,sub-098S6343,bbregister,coreg,9dof
-3.0682334899902344,-0.2961525321006775,9823001.0,-0.2249661087989807,15458982.0,-3.0682334899902344,sub-098S6343,bbregister,fsl,12dof
-3.266922950744629,-0.7342075705528259,5650911.5,-0.7107048630714417,10503429.0,-3.266922950744629,sub-098S6343,mri-coreg,NA,9dof
-3.2576255798339844,-0.7326515913009644,5663343.0,-0.7081398963928223,6486584.0,-3.2576255798339844,sub-098S6343,mri-coreg,NA,6dof
-3.074669122695923,-0.737794816493988,5648159.5,-0.719417929649353,6545304.0,-3.074669122695923,sub-098S6343,mri-coreg,NA,12dof
-2.4800362586975098,-0.729499101638794,5672558.0,-0.7057831287384033,6513491.5,-2.4800362586975098,sub-098S6343,vvregister,rr,6dof
-2.5017952919006348,-0.729534924030304,5672438.0,-0.7056720852851868,11936574.0,-2.5017952919006348,sub-098S6343,vvregister,spm,6dof
-2.8174924850463867,-0.7444385290145874,5696472.0,-0.7163093090057373,12450544.0,-2.8174924850463867,sub-098S6343,vvregister,rr,9dof
-3.2629616260528564,-0.5017521381378174,6557492.0,-0.4341397881507873,6944823.0,-3.2629616260528564,sub-098S6343,vvregister,fsl,6dof
-2.954805850982666,-0.742491602897644,5696262.5,-0.7138162851333618,12272781.0,-2.954805850982666,sub-098S6343,vvregister,spm,12dof
-2.740920066833496,-0.7446668744087219,5696556.5,-0.717082142829895,12448761.0,-2.740920066833496,sub-098S6343,vvregister,spm,9dof
-2.480188369750977,-0.7294880747795105,5672596.0,-0.7057662606239319,6510124.0,-2.480188369750977,sub-098S6343,vvregister,coreg,6dof
-2.970015048980713,-0.5201950669288635,6597336.5,-0.4528932571411133,7228425.5,-2.970015048980713,sub-098S6343,vvregister,fsl,9dof
-3.0234432220458984,-0.7428602576255798,5691929.0,-0.7138648629188538,10584989.0,-3.0234432220458984,sub-098S6343,vvregister,rr,12dof
-3.595212697982788,-0.3109801709651947,10910661.0,-0.2206966280937194,14059703.0,-3.595212697982788,sub-098S6343,vvregister,coreg,12dof
-3.4570701122283936,-0.3149424791336059,10830399.0,-0.2226245105266571,14023475.0,-3.4570701122283936,sub-098S6343,vvregister,coreg,9dof
-2.5869665145874023,-0.5173209309577942,6651783.5,-0.4505856931209564,7385186.0,-2.5869665145874023,sub-098S6343,vvregister,fsl,12dof
-3.615300178527832,-0.604625940322876,7743309.0,-0.6182274222373962,6808862.5,-3.615300178527832,sub-135S6509,bbregister,spm,6dof
-4.961549758911133,-0.0965835303068161,13029367.0,-0.0713817328214645,13618204.0,-4.961549758911133,sub-135S6509,bbregister,fsl,9dof
-3.4264492988586426,-0.6055200099945068,7743052.0,-0.6222411394119263,14754774.0,-3.4264492988586426,sub-135S6509,bbregister,coreg,6dof
-3.5822463035583496,-0.652133047580719,7777518.0,-0.6402578353881836,6926732.0,-3.5822463035583496,sub-135S6509,bbregister,rr,9dof
-3.5315537452697754,-0.6046467423439026,7743844.0,-0.6195031404495239,14767978.0,-3.5315537452697754,sub-135S6509,bbregister,rr,6dof
-4.437700748443604,-0.1917636543512344,8528427.0,-0.1568526923656463,9654075.0,-4.437700748443604,sub-135S6509,bbregister,fsl,6dof
-3.3767664432525635,-0.6552097797393799,7786898.5,-0.6466113924980164,6938470.5,-3.3767664432525635,sub-135S6509,bbregister,spm,9dof
-3.5848212242126465,-0.6506521701812744,7774567.5,-0.6413970589637756,8383265.0,-3.5848212242126465,sub-135S6509,bbregister,rr,12dof
-3.4821271896362305,-0.6547619104385376,7783579.5,-0.6441395878791809,8445243.0,-3.4821271896362305,sub-135S6509,bbregister,spm,12dof
-5.043229103088379,-0.2366099655628204,11923920.0,-0.177863210439682,13943164.0,-5.043229103088379,sub-135S6509,bbregister,coreg,12dof
-5.250913619995117,-0.0907985046505928,13415442.0,-0.0686710253357887,24116946.0,-5.250913619995117,sub-135S6509,bbregister,coreg,9dof
-5.404911518096924,-0.0980335995554924,13008610.0,-0.0706671029329299,13609844.0,-5.404911518096924,sub-135S6509,bbregister,fsl,12dof
-3.9293153285980233,-0.6286788582801819,7724572.0,-0.6393988728523254,6800120.5,-3.9293153285980233,sub-135S6509,mri-coreg,NA,9dof
-3.6369357109069824,-0.6149765253067017,7739380.0,-0.6311330795288086,6769154.0,-3.6369357109069824,sub-135S6509,mri-coreg,NA,6dof
-3.955544471740722,-0.6298262476921082,7724974.0,-0.6386367082595825,6820121.0,-3.955544471740722,sub-135S6509,mri-coreg,NA,12dof
-3.4127979278564453,-0.6070547103881836,7742176.5,-0.623921275138855,8394179.0,-3.4127979278564453,sub-135S6509,vvregister,rr,6dof
-3.233577013015747,-0.604452908039093,7745250.0,-0.6229677200317383,6803503.5,-3.233577013015747,sub-135S6509,vvregister,spm,6dof
-3.174855947494507,-0.6197961568832397,7726414.5,-0.6405810117721558,6734124.5,-3.174855947494507,sub-135S6509,vvregister,rr,9dof
-4.346949100494385,-0.1983415186405182,8444028.0,-0.1496725231409073,11320043.0,-4.346949100494385,sub-135S6509,vvregister,fsl,6dof
-3.6565544605255127,-0.6265994310379028,7738132.5,-0.6322767734527588,6745718.5,-3.6565544605255127,sub-135S6509,vvregister,spm,12dof
-3.464073181152344,-0.6312304139137268,7727135.0,-0.6429097056388855,6799992.5,-3.464073181152344,sub-135S6509,vvregister,spm,9dof
-3.480413913726806,-0.6060910224914551,7743764.0,-0.6214890480041504,6737469.0,-3.480413913726806,sub-135S6509,vvregister,coreg,6dof
-4.346949100494385,-0.1983415186405182,8444028.0,-0.1496725231409073,9801184.0,-4.346949100494385,sub-135S6509,vvregister,fsl,9dof
-3.228694200515747,-0.628151535987854,7727158.5,-0.6434178352355957,8376801.0,-3.228694200515747,sub-135S6509,vvregister,rr,12dof
-6.125293731689453,-0.2867915332317352,11267253.0,-0.1979112923145294,24116838.0,-6.125293731689453,sub-135S6509,vvregister,coreg,12dof
